0.0785398163397,8311.18455618,0
0.235619449019,4824.7674947,0
0.392699081699,3693.0988794,0
0.549778714378,3124.99429504,0
0.706858347058,1645.65374096,0
0.863937979737,9995.96001927,0
1.02101761242,710.548905257,0
1.1780972451,435.525753888,0
1.33517687778,1229.53639267,0
1.49225651046,1139.22520369,0
1.64933614313,837.031500251,0
1.80641577581,1840.7169854,0
1.96349540849,1839.95893362,0
2.12057504117,977.511649295,0
2.27765467385,1715.60450831,0
2.43473430653,526.816189763,0
2.59181393921,1848.18920201,0
2.74889357189,4600.01026414,0
2.90597320457,6049.01871117,0
3.06305283725,14699.3405856,0
