0.0785398163397,1.28735592855,0
0.235619449019,0.829992601109,0
0.392699081699,0.194649487641,0
0.549778714378,0.317646133164,0
0.706858347058,0.0720315439771,0
0.863937979737,0.113938306252,0
1.02101761242,0.0526947366172,0
1.1780972451,0.458562089002,0
1.33517687778,0.0901115607567,0
1.49225651046,0.190074715825,0
1.64933614313,0,0
1.80641577581,0.0217632307893,0
1.96349540849,0,0
2.12057504117,1.01244324961,0
2.27765467385,0.126129900437,0
2.43473430653,0.11107307708,0
2.59181393921,0.768102813207,0
2.74889357189,0.553511295221,0
2.90597320457,0.00181706885094,0
3.06305283725,0.16429998559,0
